86.21781,1.8764462,0.8608499,0.39651942,115.30974,111.13865,181.36174,182.71747,0.17046681
126.55,1.88209,1.1205527,0.17925513,163.81346,125.92836,185.80864,111.90243,0.19437829
111.23958,1.1942109,1.1659657,0.1781532,177.36668,181.1782,170.64207,104.513535,0.1214214
101.9061,1.9429415,1.2818292,0.33970007,176.12314,105.56678,108.176414,85.74944,0.21987545
70.9213,0.82985103,0.68280005,0.15917563,196.3593,128.38237,134.83958,98.724045,0.36780727
70.91962,1.2522026,0.80481315,0.13182513,105.84114,151.69508,196.73428,148.13255,0.17318335
64.06585,1.8749586,0.94833636,0.19812359,134.57794,187.4041,119.275505,199.77498,0.13968094
120.63233,1.1295643,0.86484104,0.29522428,147.65536,124.998215,145.39261,183.08412,0.22840616
102.07805,1.1276977,1.4829053,0.06513506,130.97635,177.83272,133.4177,141.79059,0.34500888
109.56508,1.1631467,1.3349408,0.18087061,130.97896,158.3569,120.553825,130.81459,0.28911203
61.440914,1.5347761,0.97968674,0.17118572,117.61286,167.63695,132.3536,97.739105,0.2328761
127.89369,1.3259994,1.3792686,0.13568643,181.29514,186.17686,118.951866,130.23094,0.4531807
118.27099,1.6720818,0.847653,0.27900058,190.8069,102.64156,187.72534,151.38298,0.28742307
74.86374,1.8738928,1.2858284,0.15149653,108.232735,152.97334,117.44433,151.45694,0.28201866
72.727745,1.6090393,0.7236756,0.26235604,115.48989,174.72142,162.35442,146.90558,0.1126627
72.83832,1.0453601,1.272322,0.2265179,122.8453,188.46031,194.23157,178.88226,0.35573712
81.29696,1.9192183,0.9564534,0.12601645,150.89874,113.26942,195.26457,141.21007,0.28373796
96.73295,1.1173915,0.6074993,0.14329812,179.1172,134.14516,160.04247,136.74194,0.15803085
90.23615,0.9798732,0.77326244,0.109710015,107.14555,107.855576,127.08959,116.69287,0.19749567
80.38604,0.9079607,0.9022746,0.069820225,163.6813,183.49341,124.78978,101.629005,0.18094549
102.829704,1.4760605,1.249293,0.26671597,114.93355,185.73663,174.74707,80.16847,0.1488393
69.76457,0.936515,0.5729827,0.28547603,197.1457,148.35854,198.07074,118.651794,0.27421653
80.45013,0.96653104,1.159547,0.1081,189.87735,102.07953,107.7595,155.9697,0.24531482
85.64533,1.1600366,1.2160137,0.26538733,194.95828,110.21982,178.94685,147.0677,0.24404922
91.9249,1.1379836,1.1539214,0.39372966,110.61639,162.4358,112.29854,143.66199,0.20061126
114.96232,1.5250874,1.2606696,0.07604073,148.80363,198.26192,129.81853,172.68521,0.2745706
73.977165,1.7800944,0.6781686,0.2216298,116.52466,183.88641,156.66237,107.94161,0.3190092
95.996414,1.7136196,1.0871034,0.30656338,160.03555,179.79222,129.72247,161.42456,0.3446007
101.46902,1.1149813,1.441145,0.06610322,123.27391,141.79698,165.02612,152.85979,0.18793027
63.25153,1.0943726,1.1107843,0.3223957,177.0631,198.52122,141.71959,120.67897,0.39113736
102.52814,1.9589498,1.1113364,0.39282894,164.40025,182.49728,121.91138,106.225235,0.11081163
71.93669,0.8098835,1.2364396,0.08097075,157.16046,133.56528,153.09308,147.52278,0.4001761
64.55361,1.8556646,0.8332042,0.33778048,182.52272,174.8491,102.40097,193.41777,0.21318704
126.42199,1.0396743,1.2004759,0.18250354,150.0273,143.25229,174.10783,89.1621,0.24800034
127.594246,1.9367412,1.4162338,0.10044067,126.985176,166.04556,152.22888,194.35818,0.33228454
116.587814,1.2107687,0.5108955,0.22261763,162.07056,197.00539,194.67003,135.77098,0.34418055
81.32297,1.3284221,1.370113,0.075031556,195.70627,124.64516,110.278946,165.20522,0.26846185
66.83705,1.6485448,0.71861833,0.2327355,160.11594,179.50021,173.22922,176.38457,0.4751596
107.89631,1.5052029,0.95592326,0.056774877,162.96194,159.03743,130.09505,98.18178,0.44333017
90.81068,1.1815271,1.3523479,0.305014,193.47507,194.99709,137.31487,85.394966,0.19001463
68.54268,1.4645971,1.3239121,0.22078939,151.52751,113.44633,134.84868,95.41901,0.33556408
94.662384,1.6768483,1.3919275,0.21062888,199.63574,171.97095,135.80219,120.914345,0.388394
62.407196,0.85080194,1.4404168,0.11866702,115.9662,103.71532,143.0835,194.78651,0.18677743
123.65243,0.8134392,0.94715697,0.1764421,153.70398,124.65535,102.10049,85.13305,0.10738017
78.1146,1.3496803,1.1563638,0.1136543,121.290085,132.08545,184.67574,190.37578,0.49024183
106.37656,0.9582039,0.89047843,0.30738655,145.33264,143.22557,188.1796,147.35536,0.48333937
81.81978,1.5972131,0.8507167,0.11965886,117.05739,196.53,103.95565,92.280914,0.22813907
96.40476,1.056863,0.9315954,0.26586366,122.25288,106.76014,177.60033,98.32982,0.19564593
98.26972,1.3194213,1.2430761,0.14786263,121.08,116.898285,107.227264,162.71974,0.16184588
72.93981,1.0372051,1.0014408,0.27994376,132.00313,120.304726,180.78136,153.01442,0.3748583
127.870926,1.4581803,1.3140596,0.23915924,113.4605,142.39967,161.29877,100.09478,0.40211666
114.2593,0.9392642,1.2452185,0.19820352,180.93422,106.069984,130.63527,188.51973,0.2681609
125.76492,0.8277282,0.5204785,0.2855503,122.06756,196.54196,161.38826,95.94847,0.19712377
122.63792,0.861358,1.1302382,0.19550273,141.6569,155.98517,150.66461,141.38882,0.27948952
101.853,1.9451101,0.9365711,0.3374797,101.60571,181.32869,163.57549,143.39532,0.30654374
124.5312,0.9707435,0.956629,0.30535945,110.48815,177.24985,147.53717,184.46028,0.31736156
66.19447,1.6501739,1.3183731,0.23922364,189.6272,166.08252,177.28746,82.65803,0.27734697
73.7188,0.88151145,1.047608,0.35697123,183.71602,190.44095,104.526955,96.37421,0.1014935
63.16591,0.9297924,1.3856218,0.34010163,184.09224,190.23837,134.42824,100.481445,0.2887111
82.773125,1.4106514,1.2128056,0.23614378,141.13535,112.77718,155.92868,87.54577,0.23890875
87.20741,1.3578451,1.05284,0.07395669,114.153076,190.19283,158.82431,155.778,0.3226248
78.99443,1.9418963,1.2545379,0.24809872,110.78945,152.3891,116.9545,107.55199,0.12775144
118.01163,1.9338025,0.53834903,0.17433995,160.56027,126.80697,107.45296,149.20038,0.4516757
84.97273,1.7355304,0.52708364,0.23903953,182.81932,160.85005,102.09786,173.91347,0.45017642
79.66541,1.5225222,0.58334935,0.27649567,190.01144,128.09036,141.30136,129.02342,0.32564616
97.98872,1.3459524,0.9375653,0.2756935,128.87317,147.90079,133.03871,172.26204,0.39484787
